first_opcode,second_opcode,first_length,second_length,sum,combined,efficiency_PUSH_NULL,_BINARY_OP_ADD_FLOAT,24,397,421,1,0.0023752969121140144
_CHECK_EG_MATCH,_LOAD_ATTR_METHOD_NO_DICT,629,98,727,682,0.938101788170564
_CHECK_EG_MATCH,_LOAD_ATTR_METHOD_WITH_VALUES,629,98,727,682,0.938101788170564
_GUARD_IS_NOT_NONE_POP,_INIT_CALL_BOUND_METHOD_EXACT_ARGS,215,302,517,485,0.9381044487427466
_CALL_BUILTIN_FAST_WITH_KEYWORDS,_STORE_ATTR_INSTANCE_VALUE,603,318,921,864,0.9381107491856677
_BUILD_SET,_CONVERT_VALUE,495,216,711,667,0.9381153305203939
_IS_NONE,_CALL_BUILTIN_CLASS,190,602,792,743,0.9381313131313131
_MAKE_FUNCTION,_STORE_SLICE,222,457,679,637,0.9381443298969072
_COMPARE_OP_INT,_INIT_CALL_PY_EXACT_ARGS,405,759,1164,1092,0.9381443298969072
_GUARD_NOT_EXHAUSTED_TUPLE,_CALL_BUILTIN_FAST,76,603,679,637,0.9381443298969072
_GUARD_NOT_EXHAUSTED_TUPLE,_CALL_BUILTIN_FAST_WITH_KEYWORDS,76,603,679,637,0.9381443298969072
_GET_AWAITABLE,_POP_EXCEPT,501,178,679,637,0.9381443298969072
_GUARD_NOT_EXHAUSTED_LIST,_CALL_BUILTIN_FAST,76,603,679,637,0.9381443298969072
_GUARD_NOT_EXHAUSTED_LIST,_CALL_BUILTIN_FAST_WITH_KEYWORDS,76,603,679,637,0.9381443298969072
_STORE_NAME,_STORE_ATTR_SLOT,391,272,663,622,0.9381598793363499
_CALL_METHOD_DESCRIPTOR_FAST_WITH_KEYWORDS,_TO_BOOL,621,220,841,789,0.9381688466111772
_CONVERT_VALUE,_MATCH_MAPPING,216,59,275,258,0.9381818181818182
_CONVERT_VALUE,_MATCH_SEQUENCE,216,59,275,258,0.9381818181818182
_COPY_FREE_VARS,_LOAD_ATTR_WITH_HINT,202,429,631,592,0.9381933438985737
_GUARD_IS_NONE_POP,_LOAD_ATTR_METHOD_LAZY_DICT,80,98,178,167,0.9382022471910112
_GUARD_IS_NONE_POP,_LOAD_ATTR_METHOD_NO_DICT,80,98,178,167,0.9382022471910112
_GUARD_IS_NONE_POP,_LOAD_ATTR_METHOD_WITH_VALUES,80,98,178,167,0.9382022471910112
_GUARD_IS_TRUE_POP,_LOAD_ATTR_METHOD_LAZY_DICT,80,98,178,167,0.9382022471910112
_GUARD_IS_TRUE_POP,_LOAD_ATTR_METHOD_NO_DICT,80,98,178,167,0.9382022471910112
_GUARD_IS_TRUE_POP,_LOAD_ATTR_METHOD_WITH_VALUES,80,98,178,167,0.9382022471910112
_BEFORE_ASYNC_WITH,_DICT_UPDATE,859,387,1246,1169,0.9382022471910112
_INIT_CALL_BOUND_METHOD_EXACT_ARGS,_SWAP,302,54,356,334,0.9382022471910112
